active_pokemon_types,active_pokemon_levitate,active_pokemon_weight,active_pokemon_hp,active_pokemon_attack,active_pokemon_defense,active_pokemon_special_attack,active_pokemon_special_defense,active_pokemon_speed,opponent_pokemon_types,opponent_pokemon_levitate,opponent_pokemon_weight,opponent_pokemon_hp,opponent_pokemon_attack,opponent_pokemon_defense,opponent_pokemon_special_attack,opponent_pokemon_special_defense,opponent_pokemon_speed,entering_pokemon_types,entering_pokemon_levitate,entering_pokemon_weight,entering_pokemon_hp,entering_pokemon_attack,entering_pokemon_defense,entering_pokemon_special_attack,entering_pokemon_special_defense,entering_pokemon_speed,active_attack,active_defense,active_special_attack,active_special_defense,active_speed,opponent_attack,opponent_defense,opponent_special_attack,opponent_special_defense,opponent_speed,move
electric;dragon,0,480.0,125,73,91,137,89,75,dragon;flying,0,210.0,91,134,95,100,100,80,fire,0,155.0,90,110,80,100,80,95,0,0,0,0,1,1,0,-1,0,1,Switch
fire,0,155.0,90,110,80,100,80,95,dragon;flying,0,210.0,91,134,95,100,100,80,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,1,0,-1,0,1,Extreme Speed
dragon;flying,0,210.0,91,134,95,100,100,80,fire,0,155.0,90,110,80,100,80,95,water,0,10.0,20,10,55,15,20,80,1,0,-1,0,1,0,0,0,0,1,Earthquake
fire,0,155.0,90,110,80,100,80,95,dragon;flying,0,210.0,91,134,95,100,100,80,grass,0,39.8,80,120,84,60,96,110,0,0,0,0,1,1,0,-1,0,1,Switch
grass,0,90.0,100,125,90,60,70,85,water,0,31.6,165,75,80,40,45,65,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Knock Off
water,0,31.6,165,75,80,40,45,65,grass,0,90.0,100,125,90,60,70,85,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,0,0,0,0,0,Switch
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,1,0,0,2,0,0,0,0,0,Iron Defense
grass,0,90.0,100,125,90,60,70,85,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,4,Knock Off
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,2,0,0,4,0,0,0,0,0,Iron Defense
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,steel;ghost,0,30.0,87,60,95,133,91,84,0,0,0,0,0,0,1,0,0,6,Switch
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,fire,0,80.4,70,85,140,85,70,20,0,1,0,0,6,0,0,0,0,0,Switch
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,water;ground,0,75.0,95,85,85,65,65,35,0,0,0,0,0,0,1,0,0,6,Switch
steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,steel;flying,0,50.5,65,80,140,40,70,70,0,1,0,0,6,0,0,0,0,0,Switch
rock;poison,0,45.0,83,55,90,130,81,86,steel;psychic,0,156.0,90,72,100,122,108,98,dark;steel,0,120.0,100,135,120,60,85,50,0,0,0,0,0,0,0,0,0,0,Switch
steel;psychic,0,156.0,90,72,100,122,108,98,rock;poison,0,45.0,83,55,90,130,81,86,dragon;ground,0,95.0,108,130,95,80,85,102,0,0,0,0,0,0,0,0,0,0,Switch
dark;steel,0,120.0,100,135,120,60,85,50,dragon;ground,0,95.0,108,130,95,80,85,102,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Kowtow Cleave
dark;steel,0,120.0,100,135,120,60,85,50,dragon;ground,0,95.0,108,130,95,80,85,102,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ground,0,95.0,108,130,95,80,85,102,dark;steel,0,120.0,100,135,120,60,85,50,poison,0,9.5,65,90,120,85,70,60,0,0,0,0,0,0,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Protect
poison,0,9.5,65,90,120,85,70,60,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Strange Steam
ground;flying,0,42.5,75,95,125,45,75,95,poison,0,9.5,65,90,120,85,70,60,steel;ghost,0,30.0,87,60,95,133,91,84,0,0,0,0,0,0,0,0,0,0,Switch
poison,0,9.5,65,90,120,85,70,60,ground;flying,0,42.5,75,95,125,45,75,95,water;ice,0,220.0,130,85,80,85,95,60,0,0,0,0,0,0,0,0,0,0,Switch
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,water,0,10.0,20,10,55,15,20,80,0,0,-1,0,0,0,0,0,0,0,Make It Rain
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,water;fighting,0,61.9,85,120,80,85,75,85,0,0,-1,0,0,0,0,0,0,0,Switch
water;ice,0,220.0,130,85,80,85,95,60,steel;ghost,0,30.0,87,60,95,133,91,84,poison,0,9.5,65,90,120,85,70,60,0,0,0,0,0,0,0,-1,0,0,Switch
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,dark;steel,0,120.0,100,135,120,60,85,50,0,-1,-1,-1,0,0,0,0,0,0,Switch
poison,0,9.5,65,90,120,85,70,60,dark;steel,0,120.0,100,135,120,60,85,50,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,-1,-1,0,Strange Steam
bug;steel,0,118.0,70,130,100,55,80,65,rock;poison,0,45.0,83,55,90,130,81,86,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Dark Pulse
rock;poison,0,45.0,83,55,90,130,81,86,bug;steel,0,118.0,70,130,100,55,80,65,dark;steel,0,120.0,100,135,120,60,85,50,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,rock;poison,0,45.0,83,55,90,130,81,86,bug;steel,0,118.0,70,130,100,55,80,65,0,0,0,0,0,0,0,0,0,0,Switch
rock;poison,0,45.0,83,55,90,130,81,86,bug;steel,0,118.0,70,130,100,55,80,65,psychic;fairy,0,5.1,57,90,95,136,103,29,0,0,0,0,0,0,0,0,0,0,Switch
rock;poison,0,45.0,83,55,90,130,81,86,bug;steel,0,118.0,70,130,100,55,80,65,rock;poison,0,45.0,83,55,90,130,81,86,0,0,0,0,0,0,-1,0,-1,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,rock;poison,0,45.0,83,55,90,130,81,86,dark;flying,0,27.3,100,125,52,105,52,71,0,-1,0,-1,0,0,0,0,0,0,Switch
rock;poison,0,45.0,83,55,90,130,81,86,dark;flying,0,27.3,100,125,52,105,52,71,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,0,-1,0,Power Gem
dark;flying,0,27.3,100,125,52,105,52,71,rock;poison,0,45.0,83,55,90,130,81,86,bug;steel,0,118.0,70,130,100,55,80,65,0,-1,0,-1,0,0,0,0,0,0,Switch
rock;poison,0,45.0,83,55,90,130,81,86,dark;flying,0,27.3,100,125,52,105,52,71,dark;steel,0,120.0,100,135,120,60,85,50,0,0,0,0,0,0,-1,0,-1,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dark;steel,0,120.0,100,135,120,60,85,50,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Defog
bug;steel,0,118.0,70,130,100,55,80,65,dark;steel,0,120.0,100,135,120,60,85,50,bug;steel,0,118.0,70,130,100,55,80,65,0,-1,0,-1,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dark;steel,0,120.0,100,135,120,60,85,50,bug;steel,0,118.0,70,130,100,55,80,65,0,-1,0,-1,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,psychic;fairy,0,5.1,57,90,95,136,103,29,electric,0,24.5,65,65,60,110,95,130,0,-1,0,-1,0,0,0,0,0,0,U-turn
electric,0,24.5,65,65,60,110,95,130,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Shadow Ball
psychic;fairy,0,5.1,57,90,95,136,103,29,electric,0,24.5,65,65,60,110,95,130,dark;steel,0,120.0,100,135,120,60,85,50,0,0,0,0,0,0,-1,0,-1,0,Switch
electric,0,24.5,65,65,60,110,95,130,psychic;fairy,0,5.1,57,90,95,136,103,29,bug;steel,0,118.0,70,130,100,55,80,65,0,-1,0,-1,0,0,0,0,0,0,Switch
electric,0,24.5,65,65,60,110,95,130,psychic;fairy,0,5.1,57,90,95,136,103,29,grass;fighting,0,39.2,60,130,80,60,60,70,0,-1,0,-1,0,2,0,0,0,0,Switch
psychic;fairy,0,5.1,57,90,95,136,103,29,electric,0,24.5,65,65,60,110,95,130,rock;poison,0,45.0,83,55,90,130,81,86,2,0,0,0,0,0,-1,0,-1,0,Switch
psychic;fairy,0,5.1,57,90,95,136,103,29,electric,0,24.5,65,65,60,110,95,130,bug;fire,0,46.0,85,60,65,135,105,100,2,0,0,0,0,0,-1,0,-1,0,Switch
bug;fire,0,46.0,85,60,65,135,105,100,grass;fighting,0,39.2,60,130,80,60,60,70,water,0,10.0,20,10,55,15,20,80,2,0,1,0,0,0,-1,0,-1,0,Fiery Dance
grass;fighting,0,39.2,60,130,80,60,60,70,bug;fire,0,46.0,85,60,65,135,105,100,water;bug,0,82.0,68,70,92,50,132,42,0,-1,0,-1,0,2,0,1,0,0,Switch
dark;steel,0,120.0,100,135,120,60,85,50,ice;ground,0,291.0,110,130,80,70,60,80,psychic;fairy,0,5.1,57,90,95,136,103,29,0,0,0,0,0,0,0,0,0,0,Switch
ice;ground,0,291.0,110,130,80,70,60,80,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Earthquake
psychic;fairy,0,5.1,57,90,95,136,103,29,ice;ground,0,291.0,110,130,80,70,60,80,water;dragon,0,280.0,99,83,91,125,83,109,0,0,0,0,0,0,0,0,0,0,Switch
bug;rock,0,89.0,70,135,95,45,70,85,ground;steel,0,240.0,90,112,120,72,70,106,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Brick Break
ground;steel,0,240.0,90,112,120,72,70,106,bug;rock,0,89.0,70,135,95,45,70,85,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,0,0,0,0,0,Steel Beam
bug;rock,0,89.0,70,135,95,45,70,85,ground;steel,0,240.0,90,112,120,72,70,106,electric;dragon,0,480.0,125,73,91,137,89,75,0,0,0,0,0,0,0,0,0,1,Switch
ground;steel,0,240.0,90,112,120,72,70,106,bug;rock,0,89.0,70,135,95,45,70,85,dragon;ice,0,325.0,125,130,90,130,90,95,0,0,0,0,1,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,electric;dragon,0,480.0,125,73,91,137,89,75,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,0,0,0,0,0,Freeze-Dry
electric;dragon,0,480.0,125,73,91,137,89,75,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,-2,0,0,0,0,0,0,1,Draco Meteor
dragon;ice,0,325.0,125,130,90,130,90,95,electric;dragon,0,480.0,125,73,91,137,89,75,psychic;normal,0,28.0,60,65,55,105,95,95,0,0,0,0,1,0,0,-2,0,0,Switch
electric;dragon,0,480.0,125,73,91,137,89,75,dragon;ice,0,325.0,125,130,90,130,90,95,ground;steel,0,40.4,110,135,60,50,65,88,0,0,-2,0,0,0,0,0,0,1,Switch
fire;dark,0,83.0,95,115,90,80,90,60,fighting,0,48.0,50,95,95,35,110,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp
fighting,0,48.0,50,95,95,35,110,70,fire;dark,0,83.0,95,115,90,80,90,60,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,0,0,0,0,0,Switch
fire;dark,0,83.0,95,115,90,80,90,60,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Knock Off
ground;flying,0,42.5,75,95,125,45,75,95,fire;dark,0,83.0,95,115,90,80,90,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Toxic
fire;dark,0,83.0,95,115,90,80,90,60,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp
ground;flying,0,42.5,75,95,125,45,75,95,fire;dark,0,83.0,95,115,90,80,90,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Facade
fire;dark,0,83.0,95,115,90,80,90,60,ground;flying,0,42.5,75,95,125,45,75,95,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,0,0,0,-1,0,-1,0,0,Parting Shot
ground;fighting,0,320.0,115,131,131,53,53,87,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,0,-1,0,0,Ice Spinner
ground;flying,0,42.5,75,95,125,45,75,95,ground;fighting,0,320.0,115,131,131,53,53,87,water,0,220.0,150,100,115,65,65,35,-1,0,-1,0,0,0,0,0,0,0,Switch
ground;fighting,0,320.0,115,131,131,53,53,87,ground;flying,0,42.5,75,95,125,45,75,95,electric;dragon,0,480.0,125,73,91,137,89,75,0,0,0,0,0,-1,0,-1,0,0,Switch
water,0,220.0,150,100,115,65,65,35,water,0,220.0,150,100,115,65,65,35,water,0,10.0,20,10,55,15,20,80,0,1,-1,0,-1,0,0,0,0,0,Curse
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,220.0,150,100,115,65,65,35,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,0,1,-1,0,-1,Volt Switch
water,0,220.0,150,100,115,65,65,35,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,1,-1,0,-1,0,0,0,0,0,Body Slam
ground;flying,0,42.5,75,95,125,45,75,95,water,0,220.0,150,100,115,65,65,35,fire;dark,0,83.0,95,115,90,80,90,60,0,0,0,0,0,0,2,-1,0,-2,Switch
water,0,220.0,150,100,115,65,65,35,fire;dark,0,83.0,95,115,90,80,90,60,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,0,0,0,0,Waterfall
fire;dark,0,83.0,95,115,90,80,90,60,water,0,220.0,150,100,115,65,65,35,electric;dragon,0,480.0,125,73,91,137,89,75,0,0,0,0,0,0,2,-1,0,-2,Switch
water,0,220.0,150,100,115,65,65,35,fire;dark,0,83.0,95,115,90,80,90,60,fighting,0,48.0,50,95,95,35,110,70,0,2,-1,0,-2,0,0,0,0,0,Switch
electric;dragon,0,480.0,125,73,91,137,89,75,fighting,0,48.0,50,95,95,35,110,70,water,0,10.0,20,10,55,15,20,80,0,0,-2,0,0,0,2,-1,0,-2,Draco Meteor
fighting,0,48.0,50,95,95,35,110,70,electric;dragon,0,480.0,125,73,91,137,89,75,psychic;ghost,0,9.0,80,110,60,150,130,70,0,2,-1,0,-2,0,0,-2,0,0,Switch
electric;dragon,0,480.0,125,73,91,137,89,75,fighting,0,48.0,50,95,95,35,110,70,water;psychic,0,79.5,95,75,80,100,110,30,0,0,-2,0,0,0,2,-1,0,-2,Switch
psychic;ghost,0,9.0,80,110,60,150,130,70,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,0,-2,0,0,Knock Off
water;psychic,0,79.5,95,75,80,100,110,30,psychic;ghost,0,9.0,80,110,60,150,130,70,ground;flying,0,42.5,75,95,125,45,75,95,0,0,-2,0,0,0,2,-1,0,-2,Switch
psychic;ghost,0,9.0,80,110,60,150,130,70,water;psychic,0,79.5,95,75,80,100,110,30,fairy;steel,0,112.8,85,75,77,70,105,94,0,2,-1,0,-2,0,0,-2,0,0,Switch
water;psychic,0,79.5,95,75,80,100,110,30,psychic;ghost,0,9.0,80,110,60,150,130,70,water;fairy,0,44.0,80,74,74,126,116,60,0,0,-2,0,0,0,2,-1,0,-2,Switch
fairy;steel,0,112.8,85,75,77,70,105,94,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,0,-2,0,0,Thunder Wave
water;fairy,0,44.0,80,74,74,126,116,60,fairy;steel,0,112.8,85,75,77,70,105,94,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,-2,0,0,0,2,-1,0,-2,Flip Turn
fairy;steel,0,112.8,85,75,77,70,105,94,ground;fighting,0,320.0,115,131,131,53,53,87,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,0,-2,0,0,Play Rough
ground;fighting,0,320.0,115,131,131,53,53,87,fairy;steel,0,112.8,85,75,77,70,105,94,water,0,10.0,20,10,55,15,20,80,0,-1,-2,-1,0,0,2,-1,0,-2,Headlong Rush
fairy;steel,0,112.8,85,75,77,70,105,94,ground;fighting,0,320.0,115,131,131,53,53,87,dragon;dark,0,380.0,105,139,71,55,101,119,0,2,-1,0,-2,0,-1,-2,-1,0,Switch
dragon;dark,0,380.0,105,139,71,55,101,119,ground;fighting,0,320.0,115,131,131,53,53,87,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,-1,-2,-1,0,Acrobatics
ground;fighting,0,320.0,115,131,131,53,53,87,dragon;dark,0,380.0,105,139,71,55,101,119,water;fairy,0,44.0,80,74,74,126,116,60,0,-1,-2,-1,0,0,2,-1,0,-2,Switch
dragon;dark,0,380.0,105,139,71,55,101,119,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,2,-1,0,-2,0,-1,-2,-1,0,Acrobatics
ground;steel,0,240.0,90,112,120,72,70,106,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Flash Cannon
ground;steel,0,240.0,90,112,120,72,70,106,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Stealth Rock
ground;steel,0,240.0,90,112,120,72,70,106,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,-1,0,0,0,0,0,0,0,Flash Cannon
psychic;fairy,0,5.1,57,90,95,136,103,29,ground;steel,0,240.0,90,112,120,72,70,106,poison;water,0,14.5,50,63,152,53,142,35,0,0,0,0,0,0,0,-1,0,0,Switch
poison;water,0,14.5,50,63,152,53,142,35,ground;steel,0,240.0,90,112,120,72,70,106,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,-1,0,0,Surf
ground;steel,0,240.0,90,112,120,72,70,106,poison;water,0,14.5,50,63,152,53,142,35,water,0,10.0,20,10,55,15,20,80,0,0,-1,0,0,0,0,0,0,0,Earth Power
ground;steel,0,240.0,90,112,120,72,70,106,poison;water,0,14.5,50,63,152,53,142,35,water;flying,0,28.0,60,50,100,95,70,65,0,0,-1,0,0,0,0,0,0,0,Switch
water;flying,0,28.0,60,50,100,95,70,65,poison;water,0,14.5,50,63,152,53,142,35,water,0,10.0,20,10,55,15,20,80,0,0,-1,0,0,0,0,0,0,0,Hurricane
water;flying,0,28.0,60,50,100,95,70,65,poison;water,0,14.5,50,63,152,53,142,35,water;fighting,0,54.0,90,95,95,70,90,70,0,0,-1,0,0,0,0,0,0,0,Switch
water;fighting,0,54.0,90,95,95,70,90,70,water;fighting,0,54.0,90,95,95,70,90,70,water,0,10.0,20,10,55,15,20,80,0,0,-1,0,0,0,0,0,0,0,Belly Drum
water;fighting,0,54.0,90,95,95,70,90,70,water;fighting,0,54.0,90,95,95,70,90,70,fairy;fighting,0,35.0,74,130,90,120,60,116,0,-1,0,0,0,0,0,-1,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,water;fighting,0,54.0,90,95,95,70,90,70,water,0,10.0,20,10,55,15,20,80,0,-1,0,0,0,0,0,-1,0,0,Moonblast
water;fighting,0,54.0,90,95,95,70,90,70,fairy;fighting,0,35.0,74,130,90,120,60,116,dark;poison,0,60.5,85,115,95,65,65,85,0,0,-1,0,0,0,-1,0,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,water;fighting,0,54.0,90,95,95,70,90,70,normal,0,46.8,255,10,10,75,135,55,0,-1,0,0,0,0,0,-1,0,0,Switch
dark;poison,0,60.5,85,115,95,65,65,85,dark;poison,0,60.5,85,115,95,65,65,85,water,0,10.0,20,10,55,15,20,80,2,0,-1,0,0,0,-1,0,0,0,Swords Dance
dark;poison,0,60.5,85,115,95,65,65,85,dark;poison,0,60.5,85,115,95,65,65,85,fairy;fighting,0,35.0,74,130,90,120,60,116,0,-1,0,0,0,2,0,-1,0,0,Switch
dark;poison,0,60.5,85,115,95,65,65,85,dark;poison,0,60.5,85,115,95,65,65,85,grass,0,90.0,100,125,90,60,70,85,2,0,-1,0,0,0,-1,0,0,0,Switch
grass,0,90.0,100,125,90,60,70,85,fairy;fighting,0,35.0,74,130,90,120,60,116,water,0,10.0,20,10,55,15,20,80,2,0,-1,0,0,0,-1,0,0,0,Grassy Glide
grass,0,90.0,100,125,90,60,70,85,fairy;fighting,0,35.0,74,130,90,120,60,116,water;flying,0,28.0,60,50,100,95,70,65,2,0,-1,0,0,0,-1,0,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,water;flying,0,28.0,60,50,100,95,70,65,water,0,10.0,20,10,55,15,20,80,0,-1,0,0,0,2,0,-1,0,0,Moonblast
water;flying,0,28.0,60,50,100,95,70,65,fairy;fighting,0,35.0,74,130,90,120,60,116,electric;flying,0,52.6,90,90,85,125,90,100,2,0,-2,0,0,0,-1,0,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,electric;flying,0,52.6,90,90,85,125,90,100,water,0,10.0,20,10,55,15,20,80,0,-1,0,0,0,2,0,-2,0,0,Moonblast
fairy;fighting,0,35.0,74,130,90,120,60,116,electric;flying,0,52.6,90,90,85,125,90,100,grass,0,39.8,80,120,84,60,96,110,0,-1,0,0,0,2,0,-2,0,0,Switch
water;dark,0,40.0,72,95,67,103,71,122,water;fairy,0,44.0,80,74,74,126,116,60,poison;ground,0,223.0,130,75,60,45,100,20,0,0,0,0,0,0,0,0,0,0,Switch
water;fairy,0,44.0,80,74,74,126,116,60,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,1,1,0,0,0,0,0,0,Calm Mind
water;fairy,0,44.0,80,74,74,126,116,60,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,2,2,0,0,0,0,0,0,Calm Mind
poison;ground,0,223.0,130,75,60,45,100,20,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,2,2,0,Earthquake
water;fairy,0,44.0,80,74,74,126,116,60,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,0,0,0,Calm Mind
poison;ground,0,223.0,130,75,60,45,100,20,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,3,3,0,Earthquake
poison;ground,0,223.0,130,75,60,45,100,20,water;fairy,0,44.0,80,74,74,126,116,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,3,3,0,Earthquake
water;fairy,0,44.0,80,74,74,126,116,60,poison;ground,0,223.0,130,75,60,45,100,20,dark;ground,0,699.7,155,110,125,55,80,45,0,0,3,3,0,0,0,0,0,0,Switch
poison;ground,0,223.0,130,75,60,45,100,20,water;fairy,0,44.0,80,74,74,126,116,60,water;ice,0,132.5,50,95,180,85,45,70,0,0,0,0,0,0,0,3,3,0,Switch
water;ice,0,132.5,50,95,180,85,45,70,dark;ground,0,699.7,155,110,125,55,80,45,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,3,3,0,Icicle Spear
water;ice,0,132.5,50,95,180,85,45,70,dark;ground,0,699.7,155,110,125,55,80,45,water;ice,0,132.5,50,95,180,85,45,70,0,0,0,0,0,0,0,3,3,0,Switch
dark;ground,0,699.7,155,110,125,55,80,45,water;ice,0,132.5,50,95,180,85,45,70,steel;ghost,0,30.0,87,60,95,133,91,84,0,0,3,3,0,0,0,0,0,0,Switch
water;ice,0,132.5,50,95,180,85,45,70,dark;ground,0,699.7,155,110,125,55,80,45,bug;fire,0,46.0,85,60,65,135,105,100,0,0,0,0,0,0,0,3,3,0,Switch
steel;ghost,0,30.0,87,60,95,133,91,84,bug;fire,0,46.0,85,60,65,135,105,100,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,0,0,0,Shadow Ball
steel;ghost,0,30.0,87,60,95,133,91,84,bug;fire,0,46.0,85,60,65,135,105,100,water;psychic,0,79.5,95,75,80,100,110,30,0,0,3,3,0,0,0,0,0,0,Switch
bug;fire,0,46.0,85,60,65,135,105,100,bug;fire,0,46.0,85,60,65,135,105,100,water,0,10.0,20,10,55,15,20,80,0,0,1,1,1,0,0,3,3,0,Quiver Dance
bug;fire,0,46.0,85,60,65,135,105,100,bug;fire,0,46.0,85,60,65,135,105,100,water,0,10.0,20,10,55,15,20,80,0,0,2,2,2,0,0,3,3,0,Quiver Dance
water;psychic,0,79.5,95,75,80,100,110,30,bug;fire,0,46.0,85,60,65,135,105,100,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,2,2,2,Toxic
bug;fire,0,46.0,85,60,65,135,105,100,water;psychic,0,79.5,95,75,80,100,110,30,water;dark,0,40.0,72,95,67,103,71,122,0,0,2,2,2,0,0,3,3,0,Switch
water;psychic,0,79.5,95,75,80,100,110,30,bug;fire,0,46.0,85,60,65,135,105,100,water;psychic,0,79.5,95,75,80,100,110,30,0,0,3,3,0,0,0,2,2,2,Switch
water;psychic,0,79.5,95,75,80,100,110,30,bug;fire,0,46.0,85,60,65,135,105,100,dark,0,50.5,70,90,90,135,90,125,0,0,3,3,0,0,0,2,2,2,Switch
dark,0,50.5,70,90,90,135,90,125,water;dark,0,40.0,72,95,67,103,71,122,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,2,2,2,Ice Beam
water;dark,0,40.0,72,95,67,103,71,122,dark,0,50.5,70,90,90,135,90,125,water;ice,0,132.5,50,95,180,85,45,70,0,0,2,2,2,0,0,3,3,0,U-turn
dark,0,50.5,70,90,90,135,90,125,water;dark,0,40.0,72,95,67,103,71,122,steel;ghost,0,30.0,87,60,95,133,91,84,0,0,3,3,0,0,0,2,2,2,Switch
water;ice,0,132.5,50,95,180,85,45,70,water;ice,0,132.5,50,95,180,85,45,70,water,0,10.0,20,10,55,15,20,80,2,-1,4,1,4,0,0,3,3,0,Shell Smash
water;ice,0,132.5,50,95,180,85,45,70,steel;ghost,0,30.0,87,60,95,133,91,84,water,0,10.0,20,10,55,15,20,80,2,-1,4,1,4,0,-1,3,3,0,Liquidation
water;ice,0,132.5,50,95,180,85,45,70,steel;ghost,0,30.0,87,60,95,133,91,84,psychic,0,85.6,120,70,110,75,120,85,2,-1,4,1,4,0,-1,2,3,0,Switch
